day,month,year,hour,ct,wd,ws,hc,ccp,cco,p,temp,dpTemp,vis,pw,relh
23,6,2023,5,,,1.028888,2438.4,6,6,1009.654835,18,18,,0,100
23,6,2023,6,,,1.028888,2438.4,6,6,1009.658428,17,17,,0,100
23,6,2023,7,,,0.514444,2499.36,6,6,1009.658428,17,17,,0,100
23,6,2023,8,,,1.028888,2499.36,6,6,1009.658428,17,17,,0,100
23,6,2023,9,,,0.771666,2743.2,6,6,1009.658428,17,17,,0,100
23,6,2023,10,,210,2.314998,2133.6,6,6,1009.658428,17.5,17.5,,0,100
23,6,2023,11,,210,2.57222,1219.2,6,6,1009.658428,17,17,,0,100
23,6,2023,12,,70,1.028888,2133.6,6,6,1009.654835,18,18,,0,100
23,6,2023,13,,,1.028888,1219.2,6,6,1009.651241,19,19,,0,100
23,6,2023,14,,220,3.086664,1524,6,6,1009.647648,18,18,,0,100
23,6,2023,15,,350,1.543332,1524,8,8,1009.651241,18,18,,0,100
23,6,2023,16,,360,3.086664,1524,8,8,1009.654835,19,19,,0,100
23,6,2023,17,,350,4.629996,2438.4,6,6,1009.658428,19,19,,0,100
23,6,2023,18,,340,8.231104,2438.4,6,6,1009.662022,19,19,,0,100
23,6,2023,19,,360,8.231104,2438.4,8,6,1009.671605,20,17,,0,82.86
23,6,2023,20,,330,7.71666,2438.4,8,6,1009.669209,20,17,,0,82.86
23,6,2023,21,,310,4.629996,2438.4,8,3,1009.665616,21,16,,0,73.09
23,6,2023,22,,320,4.629996,3048,6,6,1009.662022,21,16,,0,73.09
23,6,2023,23,,320,5.658884,3048,6,6,1009.662022,21,15,,0,68.55
24,6,2023,0,,320,4.629996,3048,6,6,1009.658428,21,15,,0,68.55
24,6,2023,1,,310,3.086664,2438.4,3,3,1009.658428,20,16,,0,77.75
24,6,2023,2,,300,1.543332,,,,1009.658428,17,17,,0,100
24,6,2023,3,,340,3.601108,,,,1009.658428,18,18,,0,100
24,6,2023,4,,290,2.057776,,,,1009.658428,17,17,,0,100
24,6,2023,5,,10,2.057776,,,,1009.662022,17,17,,0,100
24,6,2023,6,,330,3.086664,,,,1009.665616,17,17,,0,100
24,6,2023,7,,340,3.086664,,,,1009.665616,18,17,,0,93.88
24,6,2023,8,,280,2.57222,,,,1009.665616,17,17,,0,100
24,6,2023,9,,270,2.057776,,,,1009.665616,16,16,,0,100
24,6,2023,10,,350,3.086664,,,,1009.662022,17,17,,0,100
24,6,2023,11,,300,2.057776,,,,1009.658428,17,17,,0,100
24,6,2023,12,,270,1.543332,,,,1009.654835,20,17,,0,82.86
24,6,2023,13,,290,2.057776,,,,1009.654835,21,17,,0,77.9
24,6,2023,14,,300,2.057776,,,,1009.654835,23,16,,0,64.69
24,6,2023,15,,310,2.57222,,,,1009.658428,24,17,,0,64.91
24,6,2023,16,,310,3.086664,,,,1009.658428,26,17,,0,57.6
24,6,2023,17,,330,3.086664,,,,1009.662022,27,18,,0,57.84
24,6,2023,18,,320,2.057776,,,,1009.665616,28,19,,0,58.08
24,6,2023,19,,340,4.115552,,,,1009.665616,28,18,,0,54.55
24,6,2023,20,,330,2.057776,,,,1009.662022,26,19,,0,65.33
24,6,2023,21,,290,1.028888,,,,1009.662022,23,20,,0,83.21
24,6,2023,22,,310,3.601108,,,,1009.658428,22,19,,0,83.09
24,6,2023,23,,310,3.601108,,,,1009.658428,21,20,,0,94.01
25,6,2023,0,,350,3.601108,,,,1009.658428,21,20,,0,94.01
25,6,2023,1,,270,2.057776,,,,1009.654835,20,20,,0,100
25,6,2023,2,,20,0.514444,,,,1009.651241,20,19,,0,93.97
25,6,2023,3,,350,2.057776,,,,1009.651241,19,19,,0,100
25,6,2023,4,,310,2.57222,,,,1009.654835,20,20,,0,100
25,6,2023,5,,320,4.629996,,,,1009.654835,20,20,,0,100
25,6,2023,6,,330,5.14444,,,,1009.654835,20,20,,0,100
25,6,2023,7,,350,2.57222,,,,1009.658428,20,19,,0,93.97
25,6,2023,8,,10,4.629996,,,,1009.658428,23,18,,0,73.44
25,6,2023,9,,350,4.629996,,,,1009.654835,20,19,,0,93.97
25,6,2023,10,,340,4.629996,,,,1009.654835,20,19,,0,93.97
25,6,2023,11,,350,5.658884,,,,1009.651241,22,18,,0,78.04
25,6,2023,12,,340,6.173328,,,,1009.651241,24,18,,0,69.14
25,6,2023,13,,350,5.14444,,,,1009.651241,25,18,,0,65.12
25,6,2023,14,,350,5.14444,,,,1009.651241,27,18,,0,57.84
25,6,2023,15,,350,5.658884,,,,1009.654835,28,17,,0,51.21
25,6,2023,16,,360,5.14444,,,,1009.654835,29,18,,0,51.47
25,6,2023,17,,10,4.115552,,,,1009.658428,30,17,,0,45.61
25,6,2023,18,,10,4.629996,,,,1009.654835,31,16,,0,40.41
25,6,2023,19,,350,4.115552,2438.4,3,3,1009.654835,30,16,,0,42.8
25,6,2023,20,,340,4.629996,2133.6,6,6,1009.658428,27,16,,0,50.95
25,6,2023,21,,350,3.086664,2438.4,6,6,1009.658428,26,17,,0,57.6
25,6,2023,22,,340,4.115552,2438.4,6,6,1009.658428,24,17,,0,64.91
25,6,2023,23,,340,3.601108,,,,1009.654835,23,19,,0,78.19
26,6,2023,0,,310,3.601108,,,,1009.654835,21,19,,0,88.34
26,6,2023,1,,240,2.57222,,,,1009.651241,21,18,,0,82.98
26,6,2023,2,,,1.028888,,,,1009.651241,20,18,,0,88.26
26,6,2023,3,,,0.514444,,,,1009.651241,18,18,,0,100
26,6,2023,4,,,0.514444,,,,1009.647648,17,17,,0,100
26,6,2023,5,,20,1.028888,,,,1009.651241,17,17,,0,100
26,6,2023,6,,250,1.543332,,,,1009.651241,17,17,,0,100
26,6,2023,7,,240,2.057776,,,,1009.651241,18,18,,0,100
26,6,2023,8,,280,4.629996,,,,1009.651241,19,18,,0,93.92
26,6,2023,9,,310,2.57222,,,,1009.651241,18,18,,0,100
26,6,2023,10,,290,2.057776,,,,1009.651241,17,17,,0,100
26,6,2023,11,,290,2.57222,,,,1009.647648,19,19,,0,100
26,6,2023,12,,320,1.543332,,,,1009.644054,21,19,,0,88.34
26,6,2023,13,,30,2.057776,,,,1009.644054,24,18,,0,69.14
26,6,2023,14,,340,2.057776,,,,1009.644054,26,19,,0,65.33
26,6,2023,15,,350,4.115552,,,,1009.647648,26,18,,0,61.36
26,6,2023,16,,360,4.115552,,,,1009.651241,28,18,,0,54.55
26,6,2023,17,,340,4.115552,,,,1009.654835,27,19,,0,61.58
26,6,2023,18,,350,5.14444,,,,1009.658428,28,18,,0,54.55
26,6,2023,19,,350,5.658884,,,,1009.658428,28,19,,0,58.08
26,6,2023,20,,360,4.115552,,,,1009.654835,27,18,,0,57.84
26,6,2023,21,,360,2.57222,,,,1009.654835,24,19,,0,73.61
26,6,2023,22,,240,1.543332,,,,1009.651241,22,20,,0,88.43
26,6,2023,23,,300,3.601108,,,,1009.651241,22,20,,0,88.43
27,6,2023,0,,320,5.14444,,,,1009.651241,22,20,,0,88.43
27,6,2023,1,,330,4.115552,,,,1009.651241,21,20,,0,94.01
27,6,2023,2,,330,4.115552,,,,1009.651241,21,20,,0,94.01
27,6,2023,3,,320,3.086664,,,,1009.651241,20,20,,0,100
27,6,2023,4,,320,3.601108,,,,1009.651241,20,20,,0,100
27,6,2023,5,,320,2.57222,,,,1009.651241,20,20,,0,100
27,6,2023,6,,230,1.543332,,,,1009.651241,19,19,,0,100
27,6,2023,7,,330,2.057776,,,,1009.651241,19,19,,0,100
27,6,2023,8,,340,3.601108,,,,1009.651241,19,19,,0,100
27,6,2023,9,,310,3.601108,,,,1009.651241,19,19,,0,100
27,6,2023,10,,300,3.601108,,,,1009.651241,19,19,,0,100
27,6,2023,11,,330,5.658884,,,,1009.651241,19,19,,0,100
27,6,2023,12,,310,3.601108,,,,1009.651241,21,19,,0,88.34
27,6,2023,13,,350,3.601108,,,,1009.651241,24,18,,0,69.14
27,6,2023,14,,350,5.14444,,,,1009.651241,25,17,,0,61.13
27,6,2023,15,,350,6.173328,,,,1009.654835,26,17,,0,57.6
27,6,2023,16,,350,6.173328,,,,1009.658428,28,16,,0,48.05
27,6,2023,17,,350,5.658884,,,,1009.662022,28,16,,0,48.05
27,6,2023,18,,10,4.629996,,,,1009.665616,29,16,,0,45.34
27,6,2023,19,,340,2.057776,,,,1009.665616,28,17,,0,51.21
27,6,2023,20,,360,3.086664,,,,1009.662022,26,17,,0,57.6
27,6,2023,21,,340,3.601108,,,,1009.662022,24,16,,0,60.9
27,6,2023,22,,350,4.629996,,,,1009.658428,24,17,,0,64.91
27,6,2023,23,,340,4.115552,,,,1009.658428,23,17,,0,68.94
28,6,2023,0,,330,4.115552,,,,1009.658428,21,17,,0,77.9
28,6,2023,1,,290,2.57222,,,,1009.654835,21,15,,0,68.55
28,6,2023,2,,280,3.601108,,,,1009.658428,21,14,,0,64.26
28,6,2023,3,,300,3.601108,,,,1009.658428,20,15,,0,72.92
28,6,2023,4,,340,4.629996,,,,1009.658428,20,16,,0,77.75
28,6,2023,5,,310,3.086664,,,,1009.658428,20,17,,0,82.86
28,6,2023,6,,310,4.115552,,,,1009.658428,20,17,,0,82.86
28,6,2023,7,,340,4.629996,,,,1009.658428,20,16,,0,77.75
28,6,2023,8,,310,4.629996,,,,1009.662022,20,16,,0,77.75
28,6,2023,9,,310,7.202216,,,,1009.658428,23,15,,0,60.67
28,6,2023,10,,290,4.629996,,,,1009.658428,21,15,,0,68.55
28,6,2023,11,,330,5.658884,,,,1009.654835,23,14,,0,56.88
28,6,2023,12,,320,3.086664,,,,1009.651241,24,15,,0,57.12
28,6,2023,13,,320,3.601108,,,,1009.651241,25,13,,0,47.25
28,6,2023,14,,360,1.543332,,,,1009.651241,27,12,,0,39.3
28,6,2023,15,,290,1.028888,,,,1009.651241,29,12,,0,34.97
28,6,2023,16,,120,3.601108,,,,1009.654835,27,16,,0,50.95
28,6,2023,17,,110,4.629996,,,,1009.658428,27,14,,0,44.8
28,6,2023,18,,130,4.115552,,,,1009.658428,26,16,,0,54.05
28,6,2023,19,,120,5.658884,,,,1009.658428,25,15,,0,53.8
28,6,2023,20,,150,3.601108,,,,1009.651241,25,15,,0,53.8
28,6,2023,21,,150,4.629996,,,,1009.644054,22,16,,0,68.75
28,6,2023,22,,140,6.173328,,,,1009.640461,20,18,,0,88.26
28,6,2023,23,,140,3.086664,,,,1009.640461,20,18,,0,88.26
29,6,2023,0,,145,5.401662,3048,6,6,1009.63507,19,17,,0,88.33
29,6,2023,1,,180,8.231104,3048,6,6,1009.633274,19,16,,0,82.74
29,6,2023,2,,180,7.71666,3048,6,6,1009.62968,19,16,,0,82.74
29,6,2023,3,,190,7.71666,3048,6,6,1009.62968,18,15,,0,82.62
29,6,2023,4,,180,7.71666,3048,8,8,1009.62968,18,13,,0,72.56
29,6,2023,5,,180,5.658884,3048,8,8,1009.62968,18,13,,0,72.56
29,6,2023,6,,180,5.658884,3048,8,8,1009.62968,18,12,,0,67.95
29,6,2023,7,,160,5.14444,3048,6,6,1009.626086,17,11,,0,67.75
29,6,2023,8,,160,5.14444,3048,6,6,1009.626086,17,11,,0,67.75
29,6,2023,9,,150,6.173328,2133.6,6,6,1009.622493,17,10,,0,63.38
29,6,2023,10,,170,5.658884,1524,6,6,1009.6189,17,10,,0,63.38
29,6,2023,11,,180,6.173328,1524,6,6,1009.6189,16,9,,0,63.15
29,6,2023,12,,180,4.629996,1524,6,6,1009.6189,17,9,,0,59.26
29,6,2023,13,,170,5.14444,1524,6,6,1009.615306,17,9,,0,59.26
29,6,2023,14,,170,6.173328,1524,6,6,1009.615306,17,8,,0,55.37
29,6,2023,15,,180,4.115552,1371.6,6,6,1009.615306,18,9,,0,55.63
29,6,2023,16,,170,4.115552,1371.6,6,6,1009.615306,18,9,,0,55.63
29,6,2023,17,,160,4.115552,1219.2,6,6,1009.6189,17,10,,0,63.38
29,6,2023,18,,170,3.086664,1066.8,6,6,1009.6189,17,10,,0,63.38
29,6,2023,19,,180,3.086664,1066.8,6,6,1009.615306,17,10,,0,63.38
29,6,2023,20,,10,3.086664,1066.8,6,6,1009.615306,17,10,,0,63.38
29,6,2023,21,,170,3.086664,1066.8,6,6,1009.615306,17,10,,0,63.38
29,6,2023,22,,170,3.086664,1219.2,6,6,1009.611713,17,10,,0,63.38
29,6,2023,23,,190,2.57222,1219.2,6,6,1009.611713,16,10,,0,67.54
30,6,2023,0,,190,2.57222,1219.2,6,6,1009.611713,16,10,,0,67.54
30,6,2023,1,,210,1.028888,1219.2,6,6,1009.611713,16,12,,0,77.14
30,6,2023,2,,260,1.543332,1219.2,6,6,1009.611713,15,13,,0,87.83
30,6,2023,3,,300,1.543332,,,,1009.611713,14,13,,0,93.69
30,6,2023,4,,300,3.086664,1524,6,6,1009.615306,15,14,,0,93.74
30,6,2023,5,,290,2.057776,1524,3,3,1009.6189,14,13,,0,93.69
30,6,2023,6,,290,2.057776,1066.8,6,6,1009.622493,15,13,,0,87.83
30,6,2023,7,,10,1.543332,1066.8,6,6,1009.622493,15,13,,0,87.83
30,6,2023,8,,360,1.543332,1066.8,6,6,1009.622493,16,13,,0,82.37
30,6,2023,9,,360,2.57222,1066.8,6,6,1009.622493,16,13,,0,82.37
30,6,2023,10,,360,2.057776,1066.8,8,8,1009.6189,16,12,,0,77.14
30,6,2023,11,,350,1.543332,914.4,8,8,1009.6189,17,12,,0,72.38
30,6,2023,12,,10,3.601108,2133.6,6,6,1009.6189,17,13,,0,77.29
30,6,2023,13,,350,3.601108,2743.2,6,6,1009.615306,18,13,,0,72.56
30,6,2023,14,,350,4.629996,1066.8,3,3,1009.6189,18,14,,0,77.45
30,6,2023,15,,360,5.14444,2743.2,6,6,1009.6189,19,14,,0,72.74
30,6,2023,16,,350,6.687772,3048,6,6,1009.626086,20,14,,0,68.35
30,6,2023,17,,350,6.173328,1066.8,6,6,1009.62968,20,14,,0,68.35
30,6,2023,18,,330,4.629996,1524,3,3,1009.633274,21,15,,0,68.55
30,6,2023,19,,340,5.658884,1828.8,6,6,1009.633274,20,15,,0,72.92
30,6,2023,20,,330,4.115552,2438.4,6,6,1009.633274,20,16,,0,77.75
30,6,2023,21,,350,4.629996,3048,3,3,1009.62968,19,15,,0,77.6
30,6,2023,22,,340,4.115552,3048,6,6,1009.62968,19,16,,0,82.74
30,6,2023,23,,340,4.115552,1524,6,6,1009.62968,19,16,,0,82.74
1,7,2023,0,,350,2.57222,3048,6,6,1009.62968,18,16,,0,88.09
1,7,2023,1,,310,2.057776,3048,6,6,1009.626086,18,16,,0,88.09
1,7,2023,2,,,1.028888,2133.6,6,6,1009.626086,17,17,,0,100
1,7,2023,3,,240,1.543332,2133.6,6,6,1009.62968,17,17,,0,100
1,7,2023,4,,250,2.057776,2133.6,6,6,1009.626086,16,16,,0,100
1,7,2023,5,,120,0.514444,2133.6,3,3,1009.62968,16,16,,0,100
1,7,2023,6,,,0.514444,2133.6,3,3,1009.633274,15,15,,0,100
1,7,2023,7,,270,1.543332,914.4,1,1,1009.633274,16,16,,0,100
1,7,2023,8,,270,2.057776,1524,3,3,1009.633274,16,16,,0,100
1,7,2023,9,,,1.028888,,,,1009.633274,16,16,,0,100
1,7,2023,10,,280,1.028888,762,1,1,1009.62968,15,15,,0,100
1,7,2023,11,,290,2.057776,914.4,1,1,1009.62968,16,16,,0,100
1,7,2023,12,,320,2.057776,,,,1009.62968,17,17,,0,100
1,7,2023,13,,50,2.057776,914.4,1,1,1009.62968,20,17,,0,82.86
1,7,2023,14,,160,3.601108,914.4,1,1,1009.62968,22,16,,0,68.75
1,7,2023,15,,200,5.658884,914.4,1,1,1009.633274,22,17,,0,73.27
1,7,2023,16,,190,5.14444,1066.8,1,1,1009.633274,22,16,,0,68.75
1,7,2023,17,,140,6.173328,1066.8,1,1,1009.636867,22,15,,0,64.48
1,7,2023,18,,160,5.658884,1066.8,1,1,1009.636867,22,15,,0,64.48
1,7,2023,19,,160,4.629996,1066.8,1,1,1009.636867,22,14,,0,60.44
1,7,2023,20,,160,4.629996,1066.8,1,1,1009.636867,21,15,,0,68.55
1,7,2023,21,,150,1.028888,1066.8,1,1,1009.636867,19,14,,0,72.74
1,7,2023,22,,140,3.086664,1066.8,1,1,1009.636867,19,14,,0,72.74
1,7,2023,23,,200,1.028888,1066.8,1,1,1009.633274,18,15,,0,82.62
2,7,2023,0,,200,2.057776,1066.8,1,1,1009.636867,18,17,,0,93.88
2,7,2023,1,,190,1.543332,1066.8,1,1,1009.633274,18,16,,0,88.09
2,7,2023,2,,260,2.057776,1066.8,6,6,1009.633274,18,17,,0,93.88
2,7,2023,3,,300,0.514444,1066.8,6,6,1009.636867,17,17,,0,100
2,7,2023,4,,320,1.028888,1066.8,6,6,1009.636867,16,16,,0,100
2,7,2023,5,,290,2.057776,1066.8,6,6,1009.640461,15,15,,0,100
2,7,2023,6,,280,0.514444,1066.8,6,6,1009.640461,15,15,,0,100
2,7,2023,7,,200,1.543332,,,,1009.640461,14,14,,0,100
2,7,2023,8,,200,1.543332,,,,1009.640461,13,13,,0,100
2,7,2023,9,,230,1.543332,,,,1009.640461,14,14,,0,100
2,7,2023,10,,240,1.028888,457.2,3,3,1009.636867,14,14,,0,100
2,7,2023,11,,360,1.028888,914.4,6,6,1009.636867,15,15,,0,100
2,7,2023,12,,280,2.057776,914.4,6,6,1009.636867,16,16,,0,100
2,7,2023,13,,270,2.57222,518.16,3,3,1009.633274,18,16,,0,88.09
2,7,2023,14,,300,1.028888,518.16,1,1,1009.633274,20,16,,0,77.75
2,7,2023,15,,,2.057776,1097.28,6,6,1009.633274,22,16,,0,68.75
2,7,2023,16,,130,4.629996,701.04,3,3,1009.636867,22,17,,0,73.27
2,7,2023,17,,120,5.658884,1066.8,3,3,1009.640461,22,17,,0,73.27
2,7,2023,18,,120,4.629996,1219.2,6,6,1009.640461,21,17,,0,77.9
2,7,2023,19,,120,3.601108,1828.8,6,6,1009.636867,20,16,,0,77.75
2,7,2023,20,,140,8.231104,1828.8,6,6,1009.636867,20,17,,0,82.86
2,7,2023,21,,130,2.057776,1828.8,6,6,1009.636867,19,18,,0,93.92
2,7,2023,22,,150,2.57222,1066.8,6,6,1009.633274,20,18,,0,88.26
2,7,2023,23,,150,2.57222,1219.2,6,3,1009.633274,19,19,,0,100
3,7,2023,0,,,1.028888,2164.08,8,8,1009.62968,19,18,,0,93.92
3,7,2023,1,,310,1.028888,2164.08,8,8,1009.62968,18,18,,0,100
3,7,2023,2,,0,0,1402.08,6,6,1009.62968,18,18,,0,100
3,7,2023,3,,100,2.57222,1402.08,6,6,1009.626086,18,18,,0,100
3,7,2023,4,,80,3.601108,1310.64,6,6,1009.626086,17,17,,0,100
3,7,2023,5,,110,2.57222,1463.04,6,6,1009.62968,17,17,,0,100
3,7,2023,6,,,1.028888,1005.84,8,8,1009.62968,17,17,,0,100
3,7,2023,7,,,0.514444,1310.64,8,8,1009.62968,17,17,,0,100
3,7,2023,8,,230,0.514444,2011.68,6,6,1009.62968,17,17,,0,100
3,7,2023,9,,230,0.514444,2011.68,6,6,1009.62968,17,17,,0,100
3,7,2023,10,,,1.028888,2133.6,6,6,1009.626086,17,17,,0,100
3,7,2023,11,,100,2.57222,792.48,6,6,1009.626086,17,17,,0,100
3,7,2023,12,,100,1.543332,762,6,6,1009.622493,18,18,,0,100
3,7,2023,13,,100,3.601108,1828.8,6,6,1009.6189,19,19,,0,100
3,7,2023,14,,80,3.601108,1828.8,6,3,1009.6189,20,18,,0,88.26
3,7,2023,15,,80,4.629996,701.04,6,6,1009.622493,20,17,,0,82.86
3,7,2023,16,,80,4.629996,1828.8,6,6,1009.622493,19,17,,0,88.18
3,7,2023,17,,30,4.115552,914.4,6,6,1009.626086,20,15,,0,72.92
3,7,2023,18,,360,4.115552,914.4,6,6,1009.626086,20,16,,0,77.75
3,7,2023,19,,10,2.057776,914.4,6,6,1009.62968,20,17,,0,82.86
3,7,2023,20,,340,4.115552,914.4,6,6,1009.626086,19,18,,0,93.92
3,7,2023,21,,330,2.057776,914.4,6,6,1009.626086,18,18,,0,100
3,7,2023,22,,340,2.057776,914.4,6,6,1009.626086,18,18,,0,100
3,7,2023,23,,340,2.057776,1524,6,6,1009.626086,19,18,,0,93.92
4,7,2023,0,,350,2.57222,1524,6,6,1009.626086,19,18,,0,93.92
4,7,2023,1,,330,1.028888,1524,6,6,1009.626086,19,18,,0,93.92
4,7,2023,2,,290,2.057776,1524,6,6,1009.626086,18,18,,0,100
4,7,2023,3,,310,2.057776,1524,6,6,1009.626086,18,18,,0,100
4,7,2023,4,,300,1.543332,1524,6,6,1009.626086,18,18,,0,100
4,7,2023,5,,300,2.057776,1524,6,6,1009.626086,18,18,,0,100
4,7,2023,6,,320,2.057776,1524,6,6,1009.62968,18,17,,0,93.88
4,7,2023,7,,340,2.057776,1524,3,3,1009.62968,17,17,,0,100
4,7,2023,8,,310,1.543332,1066.8,3,3,1009.62968,15,15,,0,100
4,7,2023,9,,300,2.57222,1066.8,1,1,1009.62968,16,16,,0,100
4,7,2023,10,,320,2.57222,914.4,1,1,1009.62968,16,16,,0,100
4,7,2023,11,,330,2.057776,2438.4,3,3,1009.626086,17,17,,0,100
4,7,2023,12,,340,3.086664,3048,3,3,1009.626086,19,17,,0,88.18
4,7,2023,13,,350,5.14444,3048,3,3,1009.626086,20,16,,0,77.75
4,7,2023,14,,340,5.658884,1066.8,1,1,1009.626086,21,16,,0,73.09
4,7,2023,15,,350,5.658884,1066.8,3,3,1009.62968,22,15,,0,64.48
4,7,2023,16,,350,5.658884,1066.8,3,3,1009.62968,22,15,,0,64.48
4,7,2023,17,,360,5.14444,1219.2,3,3,1009.633274,23,14,,0,56.88
4,7,2023,18,,360,5.658884,1463.04,3,3,1009.636867,23,13,,0,53.29
4,7,2023,19,,10,5.14444,1371.6,1,1,1009.636867,22,13,,0,56.63
4,7,2023,20,,10,5.658884,1371.6,1,1,1009.636867,21,12,,0,56.38
4,7,2023,21,,10,4.629996,914.4,1,1,1009.633274,20,14,,0,68.35
4,7,2023,22,,360,4.115552,,,,1009.633274,19,15,,0,77.6
4,7,2023,23,,360,2.57222,,,,1009.633274,19,16,,0,82.74
5,7,2023,0,,10,2.057776,,,,1009.62968,17,16,,0,93.83
5,7,2023,1,,320,2.057776,,,,1009.633274,17,16,,0,93.83
5,7,2023,2,,310,2.057776,,,,1009.633274,17,16,,0,93.83
5,7,2023,3,,280,2.57222,1219.2,1,1,1009.633274,16,16,,0,100
5,7,2023,4,,260,2.57222,1219.2,6,6,1009.633274,16,16,,0,100
5,7,2023,5,,10,1.028888,1219.2,6,6,1009.633274,17,17,,0,100
5,7,2023,6,,320,0.514444,1219.2,3,3,1009.633274,16,16,,0,100
5,7,2023,7,,300,1.543332,1219.2,3,3,1009.633274,16,16,,0,100
5,7,2023,8,,310,3.086664,548.64,1,1,1009.633274,15,15,,0,100
5,7,2023,9,,310,4.115552,548.64,1,1,1009.636867,16,16,,0,100
5,7,2023,10,,300,4.115552,,,,1009.636867,16,16,,0,100
5,7,2023,11,,290,2.57222,,,,1009.633274,16,16,,0,100
5,7,2023,12,,330,3.601108,,,,1009.633274,18,16,,0,88.09
5,7,2023,13,,350,5.658884,,,,1009.633274,19,14,,0,72.74
5,7,2023,14,,350,6.173328,,,,1009.636867,20,15,,0,72.92
5,7,2023,15,,350,6.173328,,,,1009.640461,22,15,,0,64.48
5,7,2023,16,,350,7.202216,,,,1009.640461,23,14,,0,56.88
5,7,2023,17,,360,6.687772,,,,1009.644054,23,13,,0,53.29
5,7,2023,18,,360,5.14444,,,,1009.647648,23,13,,0,53.29
5,7,2023,19,,10,4.115552,,,,1009.647648,23,13,,0,53.29
5,7,2023,20,,10,3.601108,,,,1009.647648,22,14,,0,60.44
5,7,2023,21,,360,3.086664,,,,1009.647648,20,15,,0,72.92
5,7,2023,22,,340,2.57222,,,,1009.647648,19,16,,0,82.74
5,7,2023,23,,320,2.057776,,,,1009.644054,18,18,,0,100
6,7,2023,0,,250,0.514444,,,,1009.644054,17,17,,0,100
6,7,2023,1,,300,2.057776,,,,1009.644054,18,18,,0,100
6,7,2023,2,,330,2.57222,,,,1009.644054,17,17,,0,100
6,7,2023,3,,270,1.543332,,,,1009.644054,17,17,,0,100
6,7,2023,4,,310,2.057776,,,,1009.644054,17,17,,0,100
6,7,2023,5,,290,2.057776,,,,1009.647648,16,16,,0,100
6,7,2023,6,,330,1.543332,,,,1009.647648,16,16,,0,100
6,7,2023,7,,330,4.115552,,,,1009.651241,17,17,,0,100
6,7,2023,8,,320,4.629996,,,,1009.651241,17,17,,0,100
6,7,2023,9,,300,3.601108,,,,1009.651241,17,17,,0,100
6,7,2023,10,,320,3.086664,,,,1009.651241,16,16,,0,100
6,7,2023,11,,310,3.601108,,,,1009.651241,17,17,,0,100
6,7,2023,12,,310,5.14444,,,,1009.651241,18,17,,0,93.88
6,7,2023,13,,330,4.629996,,,,1009.651241,20,17,,0,82.86
6,7,2023,14,,350,5.14444,,,,1009.651241,22,17,,0,73.27
6,7,2023,15,,350,5.14444,,,,1009.654835,23,16,,0,64.69
6,7,2023,16,,350,5.14444,,,,1009.658428,26,16,,0,54.05
6,7,2023,17,,350,6.173328,,,,1009.662022,26,15,,0,50.69
6,7,2023,18,,360,6.173328,,,,1009.665616,26,16,,0,54.05
6,7,2023,19,,360,5.658884,,,,1009.665616,26,16,,0,54.05
6,7,2023,20,,360,4.629996,,,,1009.665616,25,16,,0,57.36
6,7,2023,21,,360,4.629996,,,,1009.665616,23,17,,0,68.94
6,7,2023,22,,360,3.601108,,,,1009.665616,22,16,,0,68.75
6,7,2023,23,,330,4.629996,,,,1009.665616,21,18,,0,82.98
7,7,2023,0,,330,3.601108,,,,1009.662022,20,19,,0,93.97
7,7,2023,1,,320,4.629996,,,,1009.662022,20,19,,0,93.97
7,7,2023,2,,330,4.629996,,,,1009.662022,20,20,,0,100
7,7,2023,3,,340,4.629996,,,,1009.665616,19,19,,0,100
7,7,2023,4,,350,4.629996,,,,1009.665616,19,19,,0,100
7,7,2023,5,,340,4.115552,,,,1009.665616,19,19,,0,100
7,7,2023,6,,350,4.629996,,,,1009.665616,20,18,,0,88.26
7,7,2023,7,,300,1.543332,,,,1009.665616,20,18,,0,88.26
7,7,2023,8,,250,3.086664,,,,1009.665616,19,18,,0,93.92
7,7,2023,9,,190,2.057776,,,,1009.658428,19,18,,0,93.92
7,7,2023,10,,170,2.057776,,,,1009.658428,21,15,,0,68.55
7,7,2023,11,,170,4.115552,,,,1009.654835,21,16,,0,73.09
7,7,2023,12,,170,3.086664,,,,1009.654835,21,17,,0,77.9
7,7,2023,13,,190,2.57222,,,,1009.654835,21,18,,0,82.98
7,7,2023,14,,220,2.057776,,,,1009.654835,23,18,,0,73.44
7,7,2023,15,,120,2.57222,,,,1009.658428,23,19,,0,78.19
7,7,2023,16,,190,1.543332,,,,1009.658428,22,19,,0,83.09
7,7,2023,17,,,1.028888,,,,1009.662022,22,19,,0,83.09
7,7,2023,18,,240,1.028888,,,,1009.662022,22,20,,0,88.43
7,7,2023,19,,130,4.115552,2438.4,6,6,1009.662022,21,20,,0,94.01
7,7,2023,20,,130,2.57222,2438.4,6,6,1009.658428,21,19,,0,88.34
7,7,2023,21,,140,3.086664,3048,8,6,1009.658428,20,19,,0,93.97
7,7,2023,22,,140,3.086664,3048,8,8,1009.658428,20,19,,0,93.97
7,7,2023,23,,140,2.57222,3048,6,3,1009.654835,20,19,,0,93.97
8,7,2023,0,,160,2.057776,3048,6,3,1009.658428,20,19,,0,93.97
8,7,2023,1,,,1.028888,670.56,6,6,1009.658428,19,19,,0,100
8,7,2023,2,,,0.514444,701.04,6,6,1009.658428,19,19,,0,100
