,,26,0S,,50.0W,,UA_ID:,999,99  SF,_ID:,66666,OS_ID:,,VER,SION: 2,1112,CCVR_S,ub TEMP_,Sub,,,,,,,
23,11,27,331,3,-3.8,0.074,-9,-9,-999,229,9.9,0.2492,0.73,1,1.5,354,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,4,-999,-9,-9,-9,-999,-999,-99999,0.1909,0.73,1,999,999,-9,294.1,2,0,0,999,923,6,NAD,Sub_CC-TT
23,11,27,331,5,-3.8,0.074,-9,-9,-999,49,9.9,0.2492,0.73,1,1.5,349,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,6,-18.5,0.213,-9,-9,-999,236,47.2,0.469,0.73,0.7,2.6,2,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,7,25.8,0.287,0.598,0.005,297,368,-82.2,0.2492,0.73,0.32,2.6,323,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,8,81.3,0.191,1.077,0.005,553,204,-7.7,0.1544,0.73,0.21,1.5,282,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,9,131,0.201,1.433,0.005,810,217,-5.6,0.1544,0.73,0.18,1.5,306,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,10,171,0.106,1.709,0.006,1053,87,-1,0.1544,0.73,0.18,0.5,302,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,27,331,11,149.7,0.204,1.683,0.005,1148,222,-5.1,0.1544,0.73,0.17,1.5,275,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,12,161,0.25,1.77,0.005,1242,300,-8.7,0.131,0.73,0.17,2.1,257,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,13,162,0.341,1.814,0.005,1330,478,-22,0.1544,0.73,0.17,3.1,278,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,14,154.3,0.42,1.82,0.005,1410,653,-43.3,0.2492,0.73,0.17,3.6,331,14,296.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,15,135.7,0.416,1.77,0.005,1475,644,-47.8,0.2492,0.73,0.18,3.6,358,14,296.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,16,144.9,0.314,1.841,0.005,1555,429,-19.2,0.1056,0.73,0.18,3.1,74,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,11,27,331,17,97.6,0.58,1.651,0.005,1664,1061,-180.2,0.469,0.73,0.2,4.6,28,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,27,331,18,41.9,0.506,1.255,0.005,1698,871,-278.9,0.469,0.73,0.28,4.1,22,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,11,27,331,19,-21.6,0.524,-9,-9,-999,909,598.9,0.469,0.73,0.55,4.6,5,14,296.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,11,27,331,20,-13.1,0.179,-9,-9,-999,358,39.6,0.2492,0.73,1,2.6,340,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,21,-1.4,0.047,-9,-9,-999,155,6.6,0.1909,0.73,1,1,999,14,296.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,22,-1.4,0.047,-9,-9,-999,39,6.6,0.1909,0.73,1,1,999,14,296.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,27,331,23,-27.7,0.38,-9,-9,-999,562,178.2,0.469,0.73,1,3.6,38,14,296.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,11,27,331,24,-8.6,0.124,-9,-9,-999,198,19.7,0.469,0.73,1,2.1,15,14,296.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,11,28,332,1,-22.7,0.311,-9,-9,-999,417,119.7,0.469,0.73,1,3.1,44,14,296.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,11,28,332,2,-3.1,0.07,-9,-9,-999,156,9.9,0.1909,0.73,1,1.5,999,14,296.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,11,28,332,3,-999,-9,-9,-9,-999,-999,-99999,0.1909,0.73,1,0,0,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,4,-1.4,0.047,-9,-9,-999,24,6.6,0.1909,0.73,1,1,999,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,5,-1.3,0.044,-9,-9,-999,22,6.1,0.151,0.73,1,1,134,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,6,-10.4,0.145,-9,-9,-999,133,26.6,0.151,0.73,0.7,2.6,112,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,7,20,0.313,0.478,0.005,196,420,-137.9,0.1056,0.73,0.32,3.6,87,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,8,61.5,0.257,0.977,0.005,547,313,-24.7,0.1056,0.73,0.21,2.6,60,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,9,98.6,0.285,1.321,0.005,843,366,-21.2,0.151,0.73,0.18,2.6,99,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,10,128.4,0.453,1.561,0.007,1068,733,-65.4,0.151,0.73,0.18,4.6,111,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,11,149.7,0.588,1.714,0.008,1213,1080,-122.2,0.151,0.73,0.17,6.2,94,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,12,161.1,0.631,1.787,0.007,1279,1200,-140.3,0.151,0.73,0.17,6.7,101,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,13,161.9,0.631,1.819,0.007,1341,1202,-139.7,0.151,0.73,0.17,6.7,99,14,294.6,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,11,28,332,14,153.6,0.588,1.812,0.007,1398,1087,-119.5,0.151,0.73,0.17,6.2,97,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,15,135,0.751,1.755,0.006,1446,1558,-282.3,0.151,0.73,0.18,8.2,110,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,16,107.5,0.839,1.641,0.006,1483,1840,-495.9,0.151,0.73,0.18,9.3,109,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,17,72.2,0.613,1.445,0.006,1508,1215,-287.3,0.151,0.73,0.2,6.7,110,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,18,31.4,0.732,1.098,0.006,1518,1498,-1123.3,0.151,0.73,0.28,8.2,115,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,19,-21.9,0.515,-9,-9,-999,938,561.3,0.1891,0.73,0.54,5.7,144,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,20,-36.9,0.503,-9,-9,-999,859,311.6,0.1891,0.73,1,5.7,146,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,28,332,21,-40.4,0.552,-9,-9,-999,984,374.9,0.1891,0.73,1,6.2,159,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,22,-41.9,0.57,-9,-9,-999,1031,397.4,0.151,0.73,1,6.7,129,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,23,-62.4,0.851,-9,-9,-999,1881,888.1,0.151,0.73,1,9.8,98,14,294.6,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,28,332,24,-54.8,0.745,-9,-9,-999,1564,681,0.1056,0.73,1,9.3,86,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,1,-59.2,0.806,-9,-9,-999,1731,795.2,0.151,0.73,1,9.3,100,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,2,-59.2,0.806,-9,-9,-999,1735,795.2,0.151,0.73,1,9.3,92,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,3,-35.5,0.483,-9,-9,-999,931,286.2,0.1056,0.73,1,6.2,66,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,4,-19.2,0.262,-9,-9,-999,402,84.2,0.131,0.73,1,3.6,236,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,29,333,5,-7.7,0.1,-9,-9,-999,130,11.7,0.0778,0.73,1,2.6,208,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,29,333,6,-5,0.081,-9,-9,-999,56,9.6,0.0778,0.73,0.7,2.1,205,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,29,333,7,26.3,0.193,0.527,0.005,201,203,-24.6,0.0778,0.73,0.32,2.1,210,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,29,333,8,61.4,0.148,0.872,0.005,389,137,-4.8,0.1909,0.73,0.21,1,999,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,9,98.5,0.299,1.162,0.005,574,392,-24.3,0.1891,0.73,0.18,2.6,153,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,10,128.4,0.294,1.387,0.006,749,383,-17.9,0.0778,0.73,0.18,3.1,213,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,29,333,11,149.7,0.369,1.542,0.006,884,538,-30.3,0.0778,0.73,0.17,4.1,198,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,12,161.1,0.3,1.649,0.006,1005,397,-15.1,0.0778,0.73,0.17,3.1,194,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,13,162.6,0.407,1.713,0.006,1115,622,-37.2,0.0778,0.73,0.17,4.6,192,14,296.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,29,333,14,154.9,0.396,1.732,0.006,1211,599,-36.2,0.1891,0.73,0.17,3.6,157,14,296.6,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,11,29,333,15,136.6,0.434,1.697,0.006,1290,686,-54,0.1891,0.73,0.18,4.1,145,14,297.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,29,333,16,109.6,0.513,1.601,0.006,1351,882,-111.2,0.1891,0.73,0.18,5.1,143,14,298.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,11,29,333,17,98.2,0.487,1.565,0.006,1408,818,-106.2,0.151,0.73,0.2,5.1,133,14,297.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,11,29,333,18,44.1,0.43,1.208,0.006,1439,680,-162.3,0.151,0.73,0.28,4.6,126,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,29,333,19,-27.3,0.609,-9,-9,-999,1141,745.6,0.1891,0.73,0.54,6.7,139,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,29,333,20,-60.8,0.693,-9,-9,-999,1380,492.5,0.1891,0.73,1,7.7,147,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,29,333,21,-48,0.547,-9,-9,-999,995,307.3,0.1891,0.73,1,6.2,141,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,29,333,22,-24.4,0.277,-9,-9,-999,437,78.6,0.1891,0.73,1,3.6,168,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,11,29,333,23,-24.4,0.277,-9,-9,-999,351,78.6,0.1891,0.73,1,3.6,178,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,11,29,333,24,-27.5,0.312,-9,-9,-999,418,99.7,0.0778,0.73,1,4.6,193,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,11,30,334,1,-9.5,0.115,-9,-9,-999,138,14.4,0.151,0.73,1,2.6,113,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,30,334,2,-9.5,0.115,-9,-9,-999,93,14.4,0.151,0.73,1,2.6,122,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,30,334,3,-1.8,0.05,-9,-9,-999,28,6.1,0.2492,0.73,1,1,352,14,295.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,30,334,4,-3.4,0.066,-9,-9,-999,41,7.7,0.151,0.73,1,1.5,110,14,295.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,30,334,5,-10.2,0.115,-9,-9,-999,93,13.4,0.151,0.73,1,2.6,108,14,295.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,30,334,6,-6.8,0.093,-9,-9,-999,68,10.6,0.151,0.73,0.7,2.1,107,14,294.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,30,334,7,21.8,0.167,0.492,0.005,196,163,-19.1,0.151,0.73,0.32,1.5,111,14,294.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,30,334,8,85.6,0.191,1.013,0.005,438,201,-7.4,0.151,0.73,0.21,1.5,114,14,294.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,30,334,9,144.3,-9,-9,-9,671,-999,-99999,0.1909,0.73,0.18,0,0,14,294.1,2,0,0,100,1010,2,NAD-SFC,Sub_CC
23,11,30,334,10,191.1,-9,-9,-9,950,-999,-99999,0.1909,0.73,0.18,0,0,14,296.1,2,0,0,94,1010,2,NAD-SFC,Sub_CC
23,11,30,334,11,224.1,0.174,1.904,0.014,1113,174,-2.1,0.1909,0.73,0.17,1,999,14,297.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,11,30,334,12,242,0.237,1.981,0.013,1160,276,-4.9,0.0778,0.73,0.17,2.1,205,14,298.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,11,30,334,13,218.5,0.223,1.937,0.012,1201,253,-4.6,0.1891,0.73,0.17,1.5,178,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,11,30,334,14,232.7,0.472,2.001,0.01,1243,778,-40.7,0.151,0.73,0.17,4.6,102,14,300.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,11,30,334,15,204.6,0.508,1.935,0.009,1279,867,-57.6,0.151,0.73,0.18,5.1,108,14,300.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,11,30,334,16,163,0.59,1.807,0.008,1306,1086,-113.6,0.151,0.73,0.18,6.2,106,14,300.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,11,30,334,17,109.6,0.58,1.591,0.008,1324,1060,-160.2,0.151,0.73,0.2,6.2,104,14,300.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,11,30,334,18,43.9,0.648,1.174,0.007,1331,1251,-559.7,0.151,0.73,0.27,7.2,106,14,299.1,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,11,30,334,19,-34,0.574,-9,-9,-999,1051,501.4,0.151,0.73,0.53,6.7,126,14,299.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,11,30,334,20,-56.4,0.645,-9,-9,-999,1240,427.9,0.1891,0.73,1,7.2,135,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,30,334,21,-60.4,0.591,-9,-9,-999,1096,308.3,0.1891,0.73,1,6.7,141,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,11,30,334,22,-55.4,0.542,-9,-9,-999,962,259,0.1891,0.73,1,6.2,154,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,11,30,334,23,-42.6,0.433,-9,-9,-999,694,171.4,0.1891,0.73,1,5.1,160,14,297.1,2,0,0,89,1010,4,NAD-SFC,NoSubs
23,11,30,334,24,-33.9,0.386,-9,-9,-999,579,153.3,0.1891,0.73,1,4.6,154,14,297.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,1,335,1,-30.4,0.346,-9,-9,-999,490,123,0.386,0.36,1,3.6,145,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,12,1,335,2,-29.7,0.339,-9,-9,-999,473,117.7,0.3609,0.36,1,3.6,111,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,12,1,335,3,-15.9,0.181,-9,-9,-999,203,33.5,0.3609,0.36,1,2.6,102,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,1,335,4,-15.9,0.181,-9,-9,-999,185,33.5,0.3609,0.36,1,2.6,124,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,1,335,5,-4.1,0.079,-9,-9,-999,60,10.9,0.3177,0.36,1,1.5,211,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,1,335,6,-2,0.056,-9,-9,-999,32,8,0.386,0.36,0.67,1,179,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,1,335,7,13,0.143,0.429,0.008,218,130,-20.5,0.3609,0.36,0.29,1,95,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,12,1,335,8,53.1,0.219,0.863,0.009,436,246,-17.9,0.3609,0.36,0.18,1.5,90,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,1,335,9,85.1,0.114,1.037,0.007,472,98,-1.6,0.3274,0.36,0.15,0.5,228,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,1,335,10,111.3,0.23,1.168,0.006,516,266,-9.9,0.3146,0.36,0.14,1.5,74,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,1,335,11,97.9,0.183,1.145,0.005,553,188,-5.6,0.3842,0.36,0.14,1,999,14,298.1,2,0,0,78,1010,8,NAD-SFC,NoSubs
23,12,1,335,12,140.3,0.454,1.41,0.005,720,734,-60.1,0.3609,0.36,0.14,3.6,122,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,12,1,335,13,141.3,0.503,1.529,0.006,913,856,-81.2,0.3609,0.36,0.14,4.1,113,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,12,1,335,14,101.3,0.493,1.419,0.009,1017,831,-106.5,0.3609,0.36,0.14,4.1,125,14,299.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,12,1,335,15,89.5,0.54,1.397,0.012,1098,951,-158.5,0.3609,0.36,0.14,4.6,106,14,299.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,12,1,335,16,71.8,0.535,1.322,0.013,1160,938,-191.6,0.3609,0.36,0.15,4.6,100,14,299.1,2,0,0,79,1010,8,NAD-SFC,NoSubs
23,12,1,335,17,49.6,0.527,1.183,0.013,1203,918,-265.7,0.3609,0.36,0.17,4.6,92,14,300.1,2,0,0,74,1010,8,NAD-SFC,NoSubs
23,12,1,335,18,22.7,0.516,0.915,0.013,1216,889,-543.4,0.3609,0.36,0.24,4.6,109,14,298.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,12,1,335,19,-9.1,0.38,-9,-9,-999,578,544.5,0.3609,0.36,0.5,3.6,112,14,298.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,12,1,335,20,-25.3,0.35,-9,-9,-999,497,151.8,0.3609,0.36,1,3.6,94,14,298.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,12,1,335,21,-14.5,0.2,-9,-9,-999,230,49.5,0.3146,0.36,1,2.6,74,14,298.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,12,1,335,22,-19.3,0.265,-9,-9,-999,327,86.9,0.6185,0.36,1,2.6,29,14,297.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,1,335,23,-5,0.096,-9,-9,-999,102,16,0.6185,0.36,1,1.5,41,14,297.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,1,335,24,-9.8,0.135,-9,-9,-999,119,22.4,0.6185,0.36,1,2.1,14,14,297.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,2,336,1,-8,0.118,-9,-9,-999,97,18.4,0.3978,0.36,1,2.1,336,14,297.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,2,336,2,-1.8,0.056,-9,-9,-999,33,8.6,0.3842,0.36,1,1,999,14,297.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,2,336,3,-8.8,0.118,-9,-9,-999,97,16.8,0.3978,0.36,1,2.1,331,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,2,336,4,-8.8,0.118,-9,-9,-999,97,16.8,0.3978,0.36,1,2.1,334,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,2,336,5,-47.1,0.537,-9,-9,-999,945,296.3,0.3978,0.36,1,5.1,341,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,2,336,6,-57,0.669,-9,-9,-999,1310,472.2,0.3978,0.36,0.67,6.2,327,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,2,336,7,17.8,0.813,0.521,0.005,285,1755,-2722.9,0.3978,0.36,0.29,7.2,355,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,12,2,336,8,56.7,0.713,0.916,0.008,487,1462,-576.5,0.3978,0.36,0.18,6.2,351,14,297.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,12,2,336,9,93.6,0.722,1.163,0.008,606,1473,-362.5,0.3978,0.36,0.15,6.2,358,14,297.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,12,2,336,10,123.7,0.782,1.36,0.005,734,1654,-347.7,0.3978,0.36,0.14,6.7,351,14,298.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,12,2,336,11,-999,-9,-9,-9,736,-999,-99999,0.3978,0.36,0.14,7.2,355,14,300.1,2,0,0,79,1010,99,NAD-SFC,NoSubs
23,12,2,336,12,-999,-9,-9,-9,737,-999,-99999,0.3978,0.36,0.14,8.2,354,14,301.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,12,2,336,13,-999,-9,-9,-9,738,-999,-99999,0.3978,0.36,0.14,6.2,348,14,302.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,12,2,336,14,-999,-9,-9,-9,738,-999,-99999,0.6185,0.36,0.14,5.7,14,14,303.1,2,0,0,75,1010,99,NAD-SFC,NoSubs
23,12,2,336,15,133.9,0.636,1.459,0.019,836,1219,-173.4,0.6185,0.36,0.14,4.6,14,14,304.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,12,2,336,16,106.8,0.672,1.387,0.012,901,1321,-256.4,0.3978,0.36,0.15,5.7,342,14,304.1,2,0,0,75,1010,1,NAD-SFC,NoSubs
23,12,2,336,17,71.7,0.771,1.232,0.005,940,1620,-575.2,0.3978,0.36,0.17,6.7,339,14,303.1,2,0,0,75,1010,1,NAD-SFC,NoSubs
23,12,2,336,18,31.4,0.872,0.942,0.005,958,1946,-1899.8,0.3978,0.36,0.24,7.7,339,14,303.1,2,0,0,75,1010,1,NAD-SFC,NoSubs
23,12,2,336,19,-21.1,0.371,-9,-9,-999,898,217.2,0.3978,0.36,0.49,3.6,344,14,303.1,2,0,0,75,1010,1,NAD-SFC,NoSubs
23,12,2,336,20,-49.1,0.468,-9,-9,-999,771,187.5,0.3978,0.36,1,4.6,328,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,12,2,336,21,-34.3,0.339,-9,-9,-999,487,102.5,0.3978,0.36,1,3.6,360,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,12,2,336,22,-0.5,0.028,-9,-9,-999,326,3.7,0.3842,0.36,1,0.5,999,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,12,2,336,23,-2,0.053,-9,-9,-999,122,6.8,0.3177,0.36,1,1,183,14,299.1,2,0,0,89,1010,3,NAD-SFC,Sub_CC
23,12,2,336,24,-9.5,0.118,-9,-9,-999,97,15.6,0.3978,0.36,1,2.1,326,14,299.1,2,0,0,89,1010,3,NAD-SFC,Sub_CC
23,12,3,337,1,-10.7,0.135,-9,-9,-999,119,20.5,0.6185,0.36,1,2.1,43,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,3,337,2,-8.8,0.118,-9,-9,-999,97,16.8,0.3978,0.36,1,2.1,333,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,3,-36.1,0.415,-9,-9,-999,641,177.7,0.3978,0.36,1,4.1,353,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,3,337,4,-36.2,0.415,-9,-9,-999,641,177,0.3978,0.36,1,4.1,344,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,5,-41.7,0.477,-9,-9,-999,789,234,0.3978,0.36,1,4.6,347,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,6,-1.8,0.053,-9,-9,-999,499,7.4,0.3177,0.36,0.67,1,200,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,7,18.2,0.473,0.406,0.007,132,780,-522.9,0.3978,0.36,0.29,4.1,340,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,8,53.8,0.286,0.796,0.015,337,396,-39,0.3978,0.36,0.18,2.1,344,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,9,85.9,0.172,1.072,0.016,517,181,-5.4,0.3177,0.36,0.15,1,198,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,10,112,0.29,1.201,0.015,557,374,-19.6,0.3146,0.36,0.14,2.1,88,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,12,3,337,11,130.6,0.452,1.293,0.008,597,728,-63.5,0.3609,0.36,0.14,3.6,99,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,3,337,12,105.7,0.494,1.226,0.006,628,833,-102.9,0.3609,0.36,0.14,4.1,107,14,299.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,3,337,13,142,0.192,1.38,0.011,667,322,-4.5,0.3842,0.36,0.14,1,999,14,300.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,12,3,337,14,135.4,0.439,1.382,0.009,702,699,-56.4,0.3177,0.36,0.14,3.6,197,14,300.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,12,3,337,15,119.8,0.548,1.345,0.005,733,972,-123.5,0.3609,0.36,0.14,4.6,121,14,300.6,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,12,3,337,16,96.6,0.428,1.272,0.007,769,684,-73,0.3146,0.36,0.15,3.6,86,14,301.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,12,3,337,17,66.5,0.339,1.144,0.006,811,480,-52.8,0.386,0.36,0.17,2.6,159,14,301.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,12,3,337,18,23.9,0.472,0.818,0.006,823,779,-396,0.386,0.36,0.24,4.1,153,14,300.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,12,3,337,19,-7.5,0.506,-9,-9,-999,863,1565.2,0.386,0.36,0.49,4.6,150,14,299.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,3,337,20,-21.1,0.292,-9,-9,-999,421,105.8,0.386,0.36,1,3.1,154,14,298.6,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,12,3,337,21,-48.2,0.667,-9,-9,-999,1308,554.7,0.386,0.36,1,6.2,138,14,299.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
